Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),YYYY,Sub-Category 1,Sub-Category 2,Sub-Category 3
ne_50m_admin_0_map_subunits.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2556,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,537436,,shapefiles,cultural,
ne_50m_populated_places_simple.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,68372,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_populated_places_simple.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24307,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,980,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_countries_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_countries.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1612740,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,22914,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_roads.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,14516880,,shapefiles,cultural,
ne_110m_admin_0_map_units.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_airports.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1971525,,shapefiles,cultural,
ne_10m_admin_0_map_units.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,100958,,shapefiles,cultural,
ne_110m_admin_0_countries.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_countries.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23059,,shapefiles,cultural,
ne_10m_railroads.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,203404,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_railroads_north_america.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,118592,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2870,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,92359,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_maritime_indicator.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24714,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,30656,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,89645,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank_minor_islands.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,708,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_railroads.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_110m_admin_0_tiny_countries.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,83174,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,56948,,shapefiles,cultural,
ne_50m_airports.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2348,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26309,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_110m_populated_places.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2373578,,shapefiles,cultural,
ne_10m_railroads.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,23766908,,shapefiles,cultural,
ne_50m_populated_places_simple.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,35072,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,900,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_point.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_label_points.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_ports.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_admin_0_map_units.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_map_subunits.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2956,,shapefiles,cultural,
ne_10m_admin_0_countries_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24083,,shapefiles,cultural,
ne_10m_railroads_north_america.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,9116,,shapefiles,cultural,
ne_110m_admin_0_map_units.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,596,,shapefiles,cultural,
ne_10m_railroads.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,824618,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_50m_admin_0_sovereignty.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,9181436,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26309,,shapefiles,cultural,
ne_10m_ports.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,30368,,shapefiles,cultural,
ne_110m_admin_0_map_units.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24562,,shapefiles,cultural,
ne_10m_admin_1_seams.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24633,,shapefiles,cultural,
ne_10m_admin_0_countries.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2140,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_populated_places_simple.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,13181935,,shapefiles,cultural,
ne_110m_admin_0_countries.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,180924,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,116436,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,21208692,,shapefiles,cultural,
ne_110m_admin_0_boundary_lines_land.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_populated_places_simple.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,58844,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,10452,,shapefiles,cultural,
ne_10m_airports.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_seams.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1215,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26515,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,39669,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_railroads_north_america.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23070,,shapefiles,cultural,
ne_10m_roads_north_america.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lines.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,24714,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,2228,,shapefiles,cultural,
ne_10m_admin_1_label_points.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,3408218,,shapefiles,cultural,
ne_10m_admin_1_seams.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,13396,,shapefiles,cultural,
ne_50m_ports.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,31737,,shapefiles,cultural,
ne_10m_admin_1_seams.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1178142,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_pacific_groupings.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2763,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,9950300,,shapefiles,cultural,
ne_110m_admin_0_map_units.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1564,,shapefiles,cultural,
ne_10m_railroads_north_america.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_countries.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_ports.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_populated_places.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,54829,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_line.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,54368,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,116384,,shapefiles,cultural,
ne_10m_admin_0_countries.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8800376,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,13180,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,270065,,shapefiles,cultural,
ne_110m_populated_places_simple.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,2228,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_urban_areas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23671,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,26309,,shapefiles,cultural,
ne_10m_ports.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_antarctic_claims.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,180,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_tiny_countries_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_populated_places.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,322641,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_map_units.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,2460,,shapefiles,cultural,
ne_50m_urban_areas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,692704,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_10m_urban_areas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,19119748,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_1_states_provinces.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_50m_admin_0_boundary_map_units.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_110m_populated_places.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,6904,,shapefiles,cultural,
ne_10m_populated_places_simple.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,205704,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas_scale_rank.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_admin_1_states_provinces.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29480,,shapefiles,cultural,
ne_10m_railroads_north_america.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1124668,,shapefiles,cultural,
ne_10m_roads.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,452908,,shapefiles,cultural,
ne_10m_time_zones.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,388227,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas_scale_rank_minor_islands.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,23539,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,25029,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,29480,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lakes.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,188690,,shapefiles,cultural,
ne_10m_admin_0_map_units.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,180400,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,34956,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,468,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,980,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_scale_rank_minor_islands.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,1614062,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,300,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,36844,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_disputed_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_maritime_indicator.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1748,,shapefiles,cultural,
ne_10m_populated_places_simple.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27234,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,546979,,shapefiles,cultural,
ne_110m_admin_1_states_provinces.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,508,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,39152,,shapefiles,cultural,
ne_50m_admin_0_map_units.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,601794,,shapefiles,cultural,
ne_10m_airports.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,25048,,shapefiles,cultural,
ne_10m_airports.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23653,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,198872,,shapefiles,cultural,
ne_50m_admin_0_breakaway_disputed_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_populated_places.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_roads.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23632,,shapefiles,cultural,
ne_50m_ports.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,57393,,shapefiles,cultural,
ne_10m_admin_0_scale_rank_minor_islands.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_disputed_areas.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,740,,shapefiles,cultural,
ne_10m_populated_places.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,11595422,,shapefiles,cultural,
ne_10m_ports.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,8748,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_land.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23723,,shapefiles,cultural,
ne_10m_airports.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,7228,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_lines.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_map_units.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,130216,,shapefiles,cultural,
ne_110m_populated_places_simple.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23908,,shapefiles,cultural,
ne_50m_admin_0_map_units.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,375450,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,2832,,shapefiles,cultural,
ne_10m_parks_and_protected_lands_area.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,588,,shapefiles,cultural,
ne_50m_admin_0_map_units.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,143,,shapefiles,cultural,
ne_10m_admin_0_seams.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_1_states_provinces_scale_rank.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_1_states_provinces_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,34628,,shapefiles,cultural,
ne_50m_admin_0_countries_lakes.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_airports.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,6248846,,shapefiles,cultural,
ne_10m_roads.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,41942366,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.VERSION.txt,UFS_Land-DA_Dev,NAGAPE,,,.txt,7,,shapefiles,cultural,
ne_10m_admin_0_pacific_groupings.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,145,,shapefiles,cultural,
ne_110m_populated_places.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23908,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,466450,,shapefiles,cultural,
ne_10m_admin_0_scale_rank.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,100958,,shapefiles,cultural,
ne_10m_urban_areas_landscan.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,27234,,shapefiles,cultural,
ne_10m_admin_0_map_units.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,8872244,,shapefiles,cultural,
ne_10m_admin_1_seams.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,613,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_map_units.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,4067,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,100958,,shapefiles,cultural,
ne_110m_admin_0_sovereignty.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1468,,shapefiles,cultural,
ne_10m_roads_north_america.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,67280436,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_maritime_indicator.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,1884,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.dbf,UFS_Land-DA_Dev,NAGAPE,,,.dbf,41258755,,shapefiles,cultural,
ne_10m_admin_1_label_points_details.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,37276,,shapefiles,cultural,
ne_50m_admin_0_sovereignty.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,1609024,,shapefiles,cultural,
ne_10m_admin_0_boundary_lines_land.shx,UFS_Land-DA_Dev,NAGAPE,,,.shx,3796,,shapefiles,cultural,
ne_110m_admin_1_states_provinces_lakes.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_110m_admin_0_pacific_groupings.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_10m_railroads.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23070,,shapefiles,cultural,
ne_110m_admin_0_tiny_countries.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_urban_areas.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_110m_admin_0_countries_lakes.shp,UFS_Land-DA_Dev,NAGAPE,,,.shp,182764,,shapefiles,cultural,
ne_10m_admin_1_seams.cpg,UFS_Land-DA_Dev,NAGAPE,,,.cpg,5,,shapefiles,cultural,
ne_50m_admin_0_boundary_lines_disputed_areas.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
ne_50m_admin_0_countries.README.html,UFS_Land-DA_Dev,NAGAPE,,,.html,23632,,shapefiles,cultural,
ne_10m_admin_0_sovereignty.prj,UFS_Land-DA_Dev,NAGAPE,,,.prj,147,,shapefiles,cultural,
